,COOL_COST_log,HEAT_COST_log,WATERHEAT_COST_log,ELECT_COST_log,TOT_COST_log
23,4.642273273939594,5.82956307400359,5.272383984521532,6.693596245739392,7.274541926891309
452,4.300545392805998,5.091539169320091,6.755477843536558,7.22062983906594,7.807705224468241
1751,3.539508997459668,8.26058850866849,6.725825645376254,6.694066886438682,8.619944706590234
2150,5.0668895956461295,6.731256735490971,6.380037787545929,7.365477550140503,8.059687141080463
455,3.8981269002360346,4.676839472678451,4.767714115173372,5.918302281478997,6.4664090749859495
5629,5.283761948538838,6.305618136765555,5.977010590137832,6.9632372884411415,7.693053107824737
4666,7.146094784718291,4.153399325003416,5.37495428108674,7.23013583547463,7.981436009848075
4437,5.487159286165224,7.0331977946726525,5.76472077276128,6.520591672043885,7.770666330953051
3914,7.083505290393053,5.589418587045473,5.9472513924316575,7.175428502875596,8.053995151523116
1125,5.382704469808202,4.203198967134183,5.057137127747676,5.584961400424144,6.558254538791405
2610,4.3529839492211515,0.0,4.653960350157523,6.677385682576188,6.882386187631596
3614,6.480519909054003,5.857990295708011,5.756785972478503,7.757675412489662,8.203884203382275
964,5.099012404713669,6.951973101147571,4.827833622065424,6.496971049396372,7.597968158689028
5577,5.662404770202223,6.3843171171653035,6.590534537419473,8.5041342939725,8.785787241181135
3216,0.0,0.0,5.866949527410048,6.855429873203452,7.1710345093560175
4697,7.2471802947142505,0.0,5.897950253733837,7.49525857040445,8.179177364071606
3745,4.975008116453105,0.0,5.878127861768979,6.620606397692015,7.1311308033885075
4646,6.045715961939898,6.940125659012589,5.165871099247732,7.120201820748013,7.9600059521677995
3960,0.0,4.422808628394115,6.199108599375241,6.7997468161601295,7.293874455492763
3472,4.174541104216377,7.352389816877332,5.301861080171402,6.710157634635666,7.8797985480257
1703,5.857847436524067,5.752413896067938,5.156235234613582,6.566925562319463,7.3438207179499715
3648,0.0,5.3330569003519335,5.358518369238793,6.089316947275488,6.75530315579046
2715,3.851210866031389,7.2271176880368895,5.400287140131754,6.714049163321545,7.810218854818263
2868,5.655047308974326,4.135486505553277,4.945705585343674,7.019654371479546,7.3803929361285165
3030,4.680184889793537,6.807514966018883,5.2316966792061415,7.259770382709893,7.870337818635571
403,5.6888380272703785,7.226150826589862,5.312713246831769,7.295076782854013,8.11474353226853
1747,6.693360842300176,4.638701669196884,6.0245607745971705,7.6452159516844365,8.13491321876211
3050,5.454423276523579,6.742243640500643,5.7976977426292855,6.667223932316689,7.6934816408351745
855,0.0,6.184355055251171,5.037796402158628,6.8977049431286375,7.394634461702515
4150,4.3185542117183084,0.0,6.011757250375744,7.384051567850893,7.6455794141465905
1881,6.072975407287239,1.5173226235262949,5.613237589445675,6.6178975080807225,7.2847729004421025
3953,5.617171017687899,7.006341903556155,6.1982144539357575,7.901858541224401,8.427244413576679
1964,4.5755353808584,5.579012587700252,6.80029255523244,7.649178205706973,8.118481229400706
4649,0.0,4.880830283212546,6.252866810539283,7.108595959995926,7.534586359446747
82,5.920585970224212,7.1837948396498446,5.209540796157191,7.91628602798521,8.43644073192846
899,6.286035337763185,4.986684073273742,4.8323854366723555,6.4190172516801525,7.257975435530852
3920,6.264882874295815,6.79099671837194,5.832849751258659,7.3688127605140075,8.113624284381954
3602,0.0,6.39517812217734,5.383669033647539,6.176054362789944,7.166929846385775
1167,3.0942192202686454,5.582969854439453,5.7427146846579875,6.755687428558983,7.2832902492455585
1507,4.117572688341308,6.355221851816356,5.809912694016117,7.348497436779146,7.832549751347513
1063,5.5203002445414935,1.1662709371419244,4.7833163713715665,6.490253014113463,6.935477444181652
5240,2.498973906999436,4.311335894051113,5.571431337636887,6.325523158993348,6.808122771363075
3947,5.293355074718222,3.2523106009544382,6.078948728974434,6.839433610759298,7.3729913112772545
1503,5.2762762356711566,7.1845381705649185,5.668949454815954,7.658397483389193,8.273747438039152
1723,5.6307815817717115,5.247287195435257,5.695615885323139,7.025511647616294,7.543516961096849
3746,6.929673314283067,7.1447465071158245,6.223865119684866,7.8437741255725575,8.583177541838733
2801,6.004405451240783,4.289637185380534,5.7880623467027865,7.2137241245210575,7.677618100199607
3082,4.9124342731675945,6.544199573951183,7.0676693186985,7.965903148081338,8.493435191938934
1435,0.0,6.6714124998599384,5.890096052719692,6.619846514170918,7.548966853653501
2680,4.5511362974956056,6.9218455433241415,4.8758078238306135,6.0169860843380585,7.406923215190657
3909,5.997968351446648,5.518295914519089,4.43022138352355,6.159074246619396,7.094865352507888
2254,5.230413187934164,6.275308011521814,5.896136867150531,7.207111443281836,7.794732538518907
4250,4.1803693415731855,5.687246506016102,5.068212138900275,6.390794205110063,7.014535785974893
3841,5.020783625148071,7.533041090521847,5.918786321609996,7.840497932764563,8.503244357192523
1182,6.0919883848742815,4.406597288608086,5.237717744419106,6.425063494459917,7.190412246717391
1792,0.0,6.4633102287330235,4.408790271943096,5.7899601708972535,6.954972778591246
238,6.535357374578169,4.844344554374829,5.159227698146083,6.7702502877755215,7.5276110769652425
242,5.4805139155288405,5.355028458132079,5.741399338227508,7.314086678418258,7.72375705750249
2346,4.915518428938784,6.557090807340088,5.715711045521475,6.977924791289027,7.7025109451301805
3308,5.958114567426428,5.1462728006383545,6.0797272242282965,7.157937955962964,7.73054379569848
4036,3.5590554662777363,5.690832315480572,5.224186317204961,6.74762173747702,7.219649360748156
5286,4.971825163309164,7.39670332422881,6.3372327279580185,7.143001299083978,8.189338913285699
1238,5.247865823051939,6.939021360856136,5.560835465336269,7.557968862156897,8.13003253006851
3318,4.585375558659912,4.277776613300082,5.016087072774501,5.786774674452019,6.467543434544138
373,4.119524860752399,4.76575725063604,5.516769932374124,6.42967108977167,6.951532901328025
2708,4.782897873771819,5.88173338295482,5.2308946902306035,7.202891996394715,7.603474149909901
3341,5.0267710760056605,6.398944291140353,5.277706412643912,7.1085550570218645,7.681998458463429
4463,5.560873920219081,5.9103900573303125,7.071479981243669,7.666985100412933,8.279042595595483
941,5.866099717149853,5.184812665751216,5.018074223193255,6.566925562319463,7.237569687082139
1120,6.1723892954857815,5.123309003048306,4.567779796769532,7.102573427105375,7.578472784575897
5651,4.628593700931678,6.2948415571323615,6.1310308181668445,6.008641180478599,7.318526285880482
5319,6.451812333384737,5.437383414671034,5.950876900126198,6.83733281468559,7.685601999628225
2168,4.7457144309803985,4.890950451150276,5.449320240084563,6.6598578632016965,7.1374453549663714
1338,4.128584945376802,5.611996079025492,4.982030037085921,6.230008894998216,6.89397070681152
4876,4.7288027464333675,7.2132748137635545,5.136151315957647,6.845252018628847,7.85436568860718
2640,4.269557579778759,0.0,4.944281793546233,6.521268929471754,6.790434636405593
5007,5.028409722195421,6.561469042214303,5.250701512606374,6.6264793102286745,7.496940964797964
4397,0.0,7.33749665285776,5.583007467513761,6.1511996052291416,7.727539515752089
354,3.7473841834864987,6.707448961570685,5.3106411162368685,7.200298019225185,7.783307346197341
2171,0.0,4.728007095947153,5.322668457411868,6.2519038831658875,6.727431724850855
2766,5.942536873484558,6.818869418973696,6.047726726116115,6.7681138293474365,7.85773994098011
2829,4.316153890523174,6.267390283861161,4.615813346086571,6.926665351206777,7.449591078421983
3879,6.0502993328288746,6.217424129681673,5.71373280550937,7.568058968612317,8.058653202838093
1371,0.0,0.0,6.088409753164461,7.2440632163926875,7.517243638270199
538,3.6542880093443166,5.713171591952888,5.501747886552226,6.073413129755149,6.9253495873830895
2387,4.714741822417382,4.709890496758495,5.222407772447687,5.444234241448191,6.455858722745434
621,5.977923276541316,6.964985912436409,5.705248066817812,7.046542833752363,7.972410842038719
5087,3.5251833614431467,6.862119634080903,5.046774340712129,6.230383017537553,7.40842147003469
2034,4.368941395125225,6.523180441765474,6.1629989646889625,6.358829647171563,7.500595818186934
1530,2.710048203764883,3.554776469590456,4.127134385045092,4.574401652316455,5.327779076697657
2896,6.25484752328169,6.284320710833493,6.232113972551857,7.458353386724809,8.100692413687808
3705,6.7311254932832885,5.68670413312145,4.72862598991501,6.710413481031758,7.632430195946378
5528,5.48217940286057,6.312895659606137,5.582330215625434,6.931403443887844,7.639464301841471
5460,6.812092036858647,5.265587541925118,6.5539903824594905,7.8027365688848676,8.354358918085175
4303,4.754107298762462,3.760502197786904,5.483177365436638,7.246453607449883,7.495408601661245
882,3.8552409913291616,6.314815358839217,6.577388366879902,7.420830370796717,8.001696676000346
212,0.0,6.531125410436293,5.56095082554866,6.670766320845875,7.457747768297808
2116,5.445270779504201,6.525791830659064,5.46725813184793,7.312053039338296,7.880895043509482
1330,3.707455839686872,6.433100851520973,4.934330037886181,6.87380545027907,7.476160894378338
1678,6.1565763621707426,6.1320305139948745,5.576479265615658,6.865275661363512,7.674027448726307
873,0.0,7.303950891083149,6.423750083700588,7.557733964140704,8.298034191224142
2972,6.184355055251171,6.918101571036281,6.474446097643975,7.532200617130632,8.296065107682049
1363,3.306520334720247,5.25284917850089,4.583537885860976,5.814249927682173,6.4743535521809505
4138,0.0,4.4179968784631125,6.045810676848094,7.851268104537108,8.030168726102854
5157,3.8838292710573636,4.447346100794523,5.297617121433643,6.511596730194273,6.911518190342664
1286,4.718052343044763,5.938986340462778,5.509752642730086,6.718203648079463,7.354311145490309
1633,0.0,5.526368854214829,4.835646784669093,6.140595506335031,6.732782652529219
714,4.492896943505304,5.751397345264048,4.9095618720028185,6.465475760251159,7.072557599557153
4307,4.676653287609955,6.731077764573268,5.114935247556762,6.7037523711953115,7.562374706236657
3136,6.981971816670978,5.351763342253663,6.044365298843435,7.384579346072113,8.107027050749425
911,4.835805603060597,6.58041719865007,5.345487171024427,7.3724322467221475,7.880403659725088
5053,3.197856457644125,0.0,5.277655370099941,6.617322760853425,6.873505390782263
2775,0.0,4.298916727950875,3.723763855967438,6.160806397453836,6.374769250546132
3802,5.025261146291576,5.906886570632683,5.022959043785088,6.959199062045697,7.4509048105979785
1900,4.85257698943798,3.1280754605417043,4.309187088496924,6.790029741672693,7.013213789838277
3287,7.130578779085423,6.291957952849524,5.9451064231298325,8.330916623867848,8.751302003912096
251,2.583997552432231,0.0,4.9723101797745874,5.563101777021321,6.031262016982048
1012,0.0,5.860130738026947,6.721293161887269,7.159602898424701,7.80997142695135
3080,5.965556821566797,6.637310454549914,5.462771921513567,6.672551798175488,7.6852298211160885
2724,0.0,4.9769406175721596,5.48063892334199,6.498839223197714,6.954066181845387
2959,0.0,0.0,6.590767972137767,7.361375428977347,7.741246840962338
2828,4.609460967405249,6.040944949198878,4.398760833665047,6.881903995391704,7.36108949229449
5355,7.019359263561804,5.365742342862826,5.9643759414172495,7.159229694464407,8.007783231791409
1185,6.541650297385683,5.019132424350202,5.3256893133438865,6.795772887015424,7.571123433052957
279,4.230476736546681,6.612215750752172,4.920272854015863,6.312188426761057,7.311999642284465
5574,3.955465563270983,7.856257602019446,4.195847647552622,6.211202305287359,8.069583339340369
3352,0.0,5.654417145110872,4.473921899378137,6.4393663454134025,6.905011518311074
4328,6.1060424518154175,6.987277851408786,6.486191276284224,7.726715391337586,8.401218769232043
3007,0.0,6.456031549644013,6.366556354694249,6.77078942390898,7.644239688207202
16,5.136151315957647,5.552145299993241,6.314815358839217,7.239889548787266,7.7712737285682865
3207,6.958667000580048,2.0831845279586703,5.644492378630635,7.047291108839265,7.819929549844451
4282,6.963341346221683,0.0,5.134739052571216,7.342241828150705,7.926295692884687
116,2.87751164216656,4.999709153962702,4.440884991680235,5.372496764722288,6.138569032136602
4424,5.243121731080087,6.14154265956481,5.075423783989034,6.966929437620558,7.5347786825501535
5056,6.0626450240403456,6.758477706257853,6.200935046834843,6.990707595788505,7.961209798339538
3109,3.7918872041881655,7.235583117363149,6.1950582391774764,7.744084633208712,8.349363715305715
5665,5.750666060555052,7.257030915438924,5.877539684122378,7.219349171480231,8.146700361551419
1230,4.836678653633929,6.044128152190834,5.0901855728542635,6.4500753994252324,7.2003129463806665
3715,5.53670414727494,7.090718296662726,6.628940442797463,7.737197529689326,8.411906006402987
1602,7.460150777536204,3.654805473780185,4.8805266087492365,6.5398026951337425,7.862081406413531
99,0.0,6.352402889832673,4.93058147524988,6.923638470609674,7.453758839497698
4815,3.5530597309714014,5.600198158399631,7.109413668332232,7.451845451580571,8.086062522557105
4253,4.396792086874355,3.9958125311578288,5.49141399650995,6.752655815868998,7.115980097348981
4107,3.5840743397478096,6.517878046215625,6.802916849235963,7.664571853097674,8.227404902446876
4199,5.11883178457329,5.635931807748027,5.819429898182162,6.67584844199777,7.361540599579897
5081,0.0,6.909403919227661,4.751519082323228,6.714704367975098,7.570365929480431
1758,4.292785500895938,0.0,0.0,6.74120470390038,6.823014050527045
975,6.015010160682997,6.904289279338963,5.337538079701318,7.387443114564141,8.079196627105553
796,5.3168446711619195,6.277056937694679,5.371614295609493,6.8668811997721635,7.553873743112306
5437,5.7858231849924096,6.293659545728697,5.858618633774553,6.898310820154138,7.698310437428553
4698,5.5765928353002465,6.277413869214582,6.015254313230719,7.149775538865977,7.814815540841128
3780,6.906143981539361,5.534653511648228,5.752445646635483,7.347280370659432,8.044189867581942
90,4.692173229609665,6.791850478337526,5.8668362610925,6.684236657337843,7.672981231403633
3394,4.784487233761747,6.297182982045863,5.114334430427416,6.810539284265717,7.4578573835771325
2273,6.69718238484178,4.52417702677856,5.351526324879179,7.50872137899637,7.984173082140478
3452,0.0,5.9432979384873725,5.043102484233756,5.927006022770581,6.812532095393531
2605,5.014892884348897,3.26880819361641,4.743278588105722,6.050935562599968,6.569817969665847
1492,6.852697011231933,6.2501103682646875,5.719688631673257,7.376877269698813,8.121153523955229
264,5.9974466187855295,6.218002331490207,5.481263728110833,7.1877176309187,7.8096752442572095
5233,0.0,3.0914968955383704,5.4273699944626514,6.107156509104056,6.546240068401176
2099,0.0,0.0,6.640999385412532,6.255750041753367,7.1591830341746405
4925,5.653926742971297,6.477633682631109,5.55651913367731,6.808719166503563,7.648487135497718
2666,2.0412203288596382,6.151945150630111,3.7300213974451113,5.457711418698287,6.620832917876598
4117,6.048388211174136,0.0,6.5510089039208355,7.290504319846567,7.858520864829467
